时间,平台,子品类,tb_item_id,品牌名,系列,名称,链接,图片,销量,销售额,片单价,价位段,片单价-人工,价格段-人工
2023Q3,jd,拉拉裤,100024157732,Huggies/好奇,柯基裤/软萌星人,好奇（Huggies）软萌星人柯基裤成长裤XL28片(12-17kg)加大号婴儿尿不湿超薄透气,https://item.jd.com/100024157732.html,http://img11.360buyimg.com/n1/jfs/t1/187959/23/39018/84127/6518e88eF7a79ebee/10ce8557e343bfd3.jpg,98816,6213686.88,2.15,2-2.5元,,
2023Q3,tmall,纸尿裤,638279183648,帮宝适,黑金帮,【马上加购】帮宝适黑金帮新生婴儿初生纸尿裤NB54/S46宝宝尿不湿,https://detail.tmall.com/item.htm?id=638279183648,//img.alicdn.com/imgextra/i4/749385259/O1CN01fxQfMf1oifnDEpeDg_!!0-item_pic.jpg,48335,6167598.17,3.09,2.5-3.5元,,
2023Q3,tmall,拉拉裤,668470361853,BBC,花苞裤,babycare山茶轻柔花苞裤拉拉裤男女宝宝亲肤透气尿不湿尿片2包,https://detail.tmall.com/item.htm?id=668470361853,//img.alicdn.com/imgextra/i3/2275046294/O1CN01ZWg3ft1wMhilfnZlE_!!0-item_pic.jpg,19007,6146066.51,3.92,3.5+,,
2023Q3,jd,纸尿裤,4508097,帮宝适,一级帮,帮宝适一级帮纸尿裤M62片(6-11kg)尿不湿尿裤超薄透气 散热,https://item.jd.com/4508097.html,http://img11.360buyimg.com/n1/jfs/t1/172430/6/39774/121246/651bc037F9f8a4ed3/64934fdd8130cbf1.jpg,55323,6136546.21,1.80,1-2元,,
2023Q3,tmall,拉拉裤,705073662533,Robasuk/柔比舒,森林物语,柔比舒医护级拉拉裤XL婴儿干爽纸尿裤L男女宝宝超薄透气尿不湿XXL,https://detail.tmall.com/item.htm?id=705073662533,//img.alicdn.com/imgextra/i1/2206536120023/O1CN01MzCB7K1C2ZwrdAgnE_!!0-item_pic.jpg,98561,6014679.05,未定义,未定义,,
2023Q3,tmall,拉拉裤,591013639711,BEABA,盛夏光年,碧芭宝贝盛夏光年拉拉裤L34/XL32/XXL30/XXXL30超薄透气男女通用,https://detail.tmall.com/item.htm?id=591013639711,//img.alicdn.com/imgextra/i4/6000000008092/O1CN01h0qouB29eBqR6Ttuy_!!6000000008092-0-sm.jpg,80827,5915149.90,1.73,1-2元,,
2023Q3,jd,拉拉裤,100005210056,Huggies/好奇,金装,好奇（Huggies）金装成长裤L124片(9-14kg)大号婴儿尿不湿成长裤超薄柔软透气,https://item.jd.com/100005210056.html,http://img11.360buyimg.com/n1/jfs/t1/122426/30/40762/102187/64f872fdF2246e1a6/182551b419747972.jpg,48048,5864349.55,1.20,1-2元,,
2023Q3,tmall,纸尿裤,701360135907,帮宝适,黑金帮,【特惠装】帮宝适黑金帮纸尿裤NB/S/M/L/XL拉拉裤L/XL/XXL防漏,https://detail.tmall.com/item.htm?id=701360135907,//img.alicdn.com/imgextra/i2/725677994/O1CN019TrUGl28vJ24azkWa_!!0-item_pic.jpg,29596,5859734.14,3.09,2.5-3.5元,,
2023Q3,jd,拉拉裤,100022577271,Huggies/好奇,小桃裤/铂金装,好奇（Huggies）铂金装成长裤XXXL26片*4包(17kg以上),https://item.jd.com/100022577271.html,http://img11.360buyimg.com/n1/jfs/t1/204206/40/34705/106408/65159ea5Ff0a58c07/fe128178d4cf79fb.jpg,23988,5801088.40,1.34,1-2元,,
2023Q3,tmall,拉拉裤,713452800777,BBC,Air Pro,babycare拉拉裤Airpro婴儿超薄透气尿不湿mini装尺码任选bbc,https://detail.tmall.com/item.htm?id=713452800777,//img.alicdn.com/imgextra/i2/6000000001842/O1CN01IfXGod1PTgQqUILUz_!!6000000001842-0-sm.jpg,118075,5744227.84,2.08,2-2.5元,,
2023Q3,jd,纸尿裤,4508055,帮宝适,一级帮,帮宝适一级帮纸尿裤S76片(4-8kg)新生儿尿裤尿不湿超薄透气 散热,https://item.jd.com/4508055.html,http://img11.360buyimg.com/n1/jfs/t1/222802/28/30646/124338/6516db9dFaf259231/f86338bc4136a87e.jpg,51986,5619457.37,1.80,1-2元,,
2023Q3,tmall,纸尿裤,649361166610,BBC,皇室,babycare皇室狮子王国mini装纸尿裤拉拉裤尺码任选婴儿超薄尿不湿,https://detail.tmall.com/item.htm?id=649361166610,//img.alicdn.com/imgextra/i2/6000000002397/O1CN01rQSjA91TZsFbFL6yW_!!6000000002397-0-sm.jpg,116730,5553583.66,2.45,2-2.5元,,
2023Q3,tmall,拉拉裤,672926511042,BBC,Air Pro,加量装babycare拉拉裤Airpro尺码任选婴儿超薄透气尿不湿,https://detail.tmall.com/item.htm?id=672926511042,//img.alicdn.com/imgextra/i1/6000000007538/O1CN01Jk5n9j25YSQOom9bj_!!6000000007538-0-sm.jpg,21664,5527565.94,2.08,2-2.5元,,
2023Q3,jd,纸尿裤,4483022,Huggies/好奇,小桃裤/铂金装,好奇（Huggies）铂金装纸尿裤L120片(9-14kg)大号婴儿尿不湿小桃裤裸感超薄透气,https://item.jd.com/4483022.html,http://img11.360buyimg.com/n1/jfs/t1/176007/38/42100/78526/651ae442F3b9741a5/03bb2300f2184cbc.jpg,32918,5504006.89,1.34,1-2元,,
2023Q3,jd,纸尿裤,6455780,Huggies/好奇,小森林,好奇（Huggies）心钻装小森林纸尿裤M50片(6-11kg)中号婴儿尿不湿纯植物织造超薄,https://item.jd.com/6455780.html,http://img11.360buyimg.com/n1/jfs/t1/113119/13/37665/111009/651adddeF10805b77/2dbfb8ff9971e68c.jpg,45587,5490096.58,2.70,2.5-3.5元,,
2023Q3,tmall,拉拉裤,670883011286,帮宝适,清新帮,【马上加购】帮宝适清新帮拉拉裤M/L/XL/XXL/XXXL轻薄透气尿裤,https://detail.tmall.com/item.htm?id=670883011286,//img.alicdn.com/imgextra/i1/749385259/O1CN01whkWWh1oifn5AA9Gh_!!0-item_pic.jpg,57892,5470026.35,1.44,1-2元,,
2023Q3,tmall,拉拉裤,592334964561,Huggies/好奇,金装,官方好奇金装拉拉裤L124/XL96/XXL74超薄透气轻柔裤型纸尿裤,https://detail.tmall.com/item.htm?id=592334964561,//img.alicdn.com/imgextra/i4/6000000004398/O1CN01RhTWpi1iMKmIkYcbv_!!6000000004398-0-sm.jpg,26781,5451816.00,1.20,1-2元,,
2023Q3,jd,纸尿裤,923050,Huggies/好奇,金装,好奇（Huggies）金装纸尿裤S120片(4-8kg)新生儿小号婴儿尿不湿超薄柔软吸力透气,https://item.jd.com/923050.html,http://img11.360buyimg.com/n1/jfs/t1/162695/36/41118/83277/651c4d29F0e5fc0b6/9fbcbd86f9e3b638.jpg,54479,5447997.40,1.20,1-2元,,
2023Q3,tmall,纸尿裤,585329008699,BBC,皇室,babycare纸尿裤皇室狮子王国NB/S码婴儿超薄透气bbc尿不湿,https://detail.tmall.com/item.htm?id=585329008699,//img.alicdn.com/imgextra/i2/6000000007810/O1CN01Ek7jfn27Z29ZlnKCZ_!!6000000007810-0-sm.jpg,57113,5442011.80,2.45,2-2.5元,,
2023Q3,tmall,拉拉裤,570269017905,帮宝适,一级帮,帮宝适一级帮散热拉拉裤®L/L+/XL/XXL/XXXL透气裤型纸尿裤夏季,https://detail.tmall.com/item.htm?id=570269017905,//img.alicdn.com/imgextra/i1/725677994/O1CN013RqANL28vJ20Mf0q4_!!0-item_pic.jpg,26232,5418818.40,1.80,1-2元,,
2023Q3,dy,纸尿裤,'3504220725340977843,帮宝适,黑金帮,【新妈经典装】帮宝适黑金帮NB-XXXL纸尿裤拉拉裤尿不湿柔软睡眠,https://haohuo.jinritemai.com/views/product/detail?id=3504220725340977843,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/NkzWzZD_m_3e6aa4c4e3a2eae0f97acfd4b767c457_sx_388069_www1080-1080,40413,5408176.06,3.09,2.5-3.5元,,
2023Q3,jd,拉拉裤,100034329793,BBC,花苞裤,babycare拉拉裤山茶花苞裤轻柔裤XL34片(12-17kg)bbc婴儿尿不湿柔润舒缓,https://item.jd.com/100034329793.html,http://img11.360buyimg.com/n1/jfs/t1/178544/2/39255/90765/6517a1deF45c859b8/d8a69b7d894571e0.jpg,33199,5282197.62,3.92,3.5+,,
2023Q3,jd,纸尿裤,100002728017,Huggies/好奇,小桃裤/铂金装,好奇（Huggies）铂金装纸尿裤XL96片(12-17kg)加大号婴儿尿不湿小桃裤裸感超薄透,https://item.jd.com/100002728017.html,http://img11.360buyimg.com/n1/jfs/t1/109881/29/32138/81000/651ae465F26b6c1b3/eb35b52d1d1539c3.jpg,34352,5219885.46,1.34,1-2元,,
2023Q3,jd,纸尿裤,6652511,Huggies/好奇,小森林,好奇（Huggies）心钻装小森林纸尿裤S62片(4-8kg)新生儿小号婴儿尿不湿超薄,https://item.jd.com/6652511.html,http://img11.360buyimg.com/n1/jfs/t1/188938/13/39376/111704/651c4280F2cc17215/5c48a1ac8f928128.jpg,45155,5219078.26,2.70,2.5-3.5元,,
2023Q3,tmall,纸尿裤,670320040307,BBC,Air Pro,babycare纸尿裤夏季airpro日用超薄透气新生儿婴儿尿不湿尿片,https://detail.tmall.com/item.htm?id=670320040307,//img.alicdn.com/imgextra/i1/2275046294/O1CN01newdRp1wMhiiPjrl6_!!2-item_pic.png,49689,5201497.00,2.08,2-2.5元,,
2023Q3,jd,拉拉裤,100026779926,帮宝适,清新帮,帮宝适清新帮拉拉裤XL34片(12-17kg)尿不湿尿裤成长裤 超薄透气 干爽,https://item.jd.com/100026779926.html,http://img11.360buyimg.com/n1/jfs/t1/103580/24/46248/106848/651f8c07F0b635df5/dd8ecc189b8c2513.jpg,55783,5174038.87,1.44,1-2元,,
2023Q3,tmall,纸尿裤,637257152692,帮宝适,黑金帮,【马上加购】帮宝适黑金帮纸尿裤M38/L32/XL29/XXL24超薄尿不湿,https://detail.tmall.com/item.htm?id=637257152692,//img.alicdn.com/imgextra/i2/749385259/O1CN01TQZkWT1oifnA2lXcE_!!0-item_pic.jpg,38992,5150437.06,3.09,2.5-3.5元,,
2023Q3,tmall,拉拉裤,669810179581,BEABA,大鱼海棠,【加量装】碧芭宝贝大鱼海棠尿裤L46/XL44/2XL42/3XL38拉拉裤,https://detail.tmall.com/item.htm?id=669810179581,//img.alicdn.com/imgextra/i3/6000000004048/O1CN01shtN5G1fm29ejPJ5V_!!6000000004048-0-sm.jpg,31661,5127357.30,2.12,2-2.5元,,
2023Q3,jd,拉拉裤,100019424286,BBC,木法沙,babycare 皇室木法沙的王国拉拉裤尿不湿成长裤新升级箱装XL60片(12-17kg),https://item.jd.com/100019424286.html,http://img11.360buyimg.com/n1/jfs/t1/43772/38/22520/85086/65179d23F7d5cc9ff/137bd33375f26d6b.jpg,28063,5095427.84,2.64,2.5-3.5元,,
2023Q3,jd,拉拉裤,7080304,Huggies/好奇,小桃裤/铂金装,好奇（Huggies）铂金装成长裤L120片(9-14kg)大号婴儿尿不湿小桃裤超薄拉拉裤透气,https://item.jd.com/7080304.html,http://img11.360buyimg.com/n1/jfs/t1/6802/4/25810/87849/651ae489F582e9263/7b66260e300f8939.jpg,34155,5094600.45,1.34,1-2元,,
2023Q3,tmall,拉拉裤,638281311262,帮宝适,黑金帮,【马上加购】帮宝适黑金帮拉拉裤L/XL/XXL/XXXL婴儿超薄透气尿裤,https://detail.tmall.com/item.htm?id=638281311262,//img.alicdn.com/imgextra/i2/749385259/O1CN01oTLoYs1oifn8tkFvY_!!0-item_pic.jpg,36784,5092815.06,3.09,2.5-3.5元,,
2023Q3,tmall,拉拉裤,603730677697,Dress/吉氏,倾柔系列,吉氏倾柔皇室弱酸超薄纸尿裤拉拉裤男女尿不湿透气L/XL/XXL/XXXL,https://detail.tmall.com/item.htm?id=603730677697,//img.alicdn.com/bao/uploaded/i2/899591670/O1CN01QurdOx1OCuJ80x9yg_!!899591670.jpg,56116,5081636.81,1.57,1-2元,,
2023Q3,tmall,拉拉裤,567588205951,BOBDOG/巴布豆,小波浪,BOBDOG巴布豆小波浪拉拉裤男女宝宝超柔透气春夏学步裤小内裤3包,https://detail.tmall.com/item.htm?id=567588205951,//img.alicdn.com/imgextra/i4/3838638297/O1CN01KebVzz2BA52EzMOJ0_!!3838638297.jpg,54973,5001327.70,0.46,1元以下,,
2023Q3,tmall,拉拉裤,583319461272,Huggies/好奇,小森林,【透气新升级】好奇小森林心钻装日夜用拉拉裤L/XL/XXL尿不湿透气,https://detail.tmall.com/item.htm?id=583319461272,//img.alicdn.com/imgextra/i4/685092642/O1CN01ZLMdNt1VO5Hvo22SY_!!685092642.jpg,45281,4978936.54,2.70,2.5-3.5元,,
2023Q3,tmall,纸尿裤,555588557577,帮宝适,一级帮,帮宝适一级帮纸尿裤NB84/S76超软超薄透气尿不湿非拉拉裤夏季散热,https://detail.tmall.com/item.htm?id=555588557577,//img.alicdn.com/imgextra/i2/725677994/O1CN011G6rCQ28vJ1sEzsE1_!!0-item_pic.jpg,37360,4963613.08,1.80,1-2元,,
2023Q3,tmall,拉拉裤,718182301320,帮宝适,一级帮,帮宝适一级帮拉拉裤L/XL/XXL/XXXL四包装,https://detail.tmall.com/item.htm?id=718182301320,//img.alicdn.com/imgextra/i2/749385259/O1CN019DqUq21oifkPmkE5h_!!0-item_pic.jpg,15431,4947471.70,1.80,1-2元,,
2023Q3,tmall,拉拉裤,567286481283,帮宝适,绿帮（超薄干爽）,帮宝适超薄干爽绿帮拉拉裤XL128宝宝透气裤型纸尿裤轻薄尿不湿,https://detail.tmall.com/item.htm?id=567286481283,//img.alicdn.com/imgextra/i4/725677994/O1CN01YnYFNc28vJ25YHhYK_!!0-item_pic.jpg,21206,4912142.20,1.27,1-2元,,
2023Q3,jd,拉拉裤,100011482279,婴芽,婴芽系列,婴芽（YINGYA）拉拉裤XXL码2包88片【13.5-16kg】 婴儿超薄干爽尿不湿透气尿裤,https://item.jd.com/100011482279.html,http://img11.360buyimg.com/n1/jfs/t1/191747/35/38122/99123/65180c78Fc27c8c2e/91a921559c49de38.jpg,80113,4848686.56,1.26,1-2元,,
2023Q3,dy,纸尿裤,'3621811205561280571,Huggies/好奇,金装,好奇Huggies金装超薄云柔云感柔软纸尿裤拉拉裤透气,https://haohuo.jinritemai.com/views/product/detail?id=3621811205561280571,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/pUMQIGaB_m_923c7ef528a5eedd8025e6a577dfdfcc_sx_349701_www800-800,88007,4840385.00,1.20,1-2元,,
2023Q3,jd,拉拉裤,100019424288,BBC,木法沙,babycare 皇室木法沙王国拉拉裤尿不湿成长裤新升级箱装XXXL48片(≥17kg),https://item.jd.com/100019424288.html,http://img11.360buyimg.com/n1/jfs/t1/205790/24/34958/85166/65179d7cF6df8b14e/e02c3a372fd1a89d.jpg,26069,4781052.21,2.64,2.5-3.5元,,
2023Q3,tmall,纸尿裤,614121761357,BBC,Air Pro,babycare纸尿裤夏季Airpro日用超薄透气新生儿婴儿尿不湿5包任选,https://detail.tmall.com/item.htm?id=614121761357,//img.alicdn.com/imgextra/i4/2275046294/O1CN01pRcx411wMhiuqkWIV_!!0-item_pic.jpg,9574,4744008.64,2.08,2-2.5元,,
2023Q3,tmall,拉拉裤,557505170797,CHIAUS/雀氏,玩彩派系列,雀氏玩彩派尿不湿夏季纸尿裤婴儿超薄透气干爽S-XXXL拉拉裤2包/件,https://detail.tmall.com/item.htm?id=557505170797,//img.alicdn.com/imgextra/i1/398187652/O1CN01RZtoPe26OfZTBIL4X_!!398187652.jpg,67026,4737801.34,1.10,1-2元,,
2023Q3,tmall,纸尿裤,638186914327,帮宝适,黑金帮,【全新升级】帮宝适黑金帮新生婴儿纸尿裤NB/S蚕丝透气非拉拉裤,https://detail.tmall.com/item.htm?id=638186914327,//img.alicdn.com/imgextra/i2/6000000004212/O1CN0143Jts11gz96vFx0uW_!!6000000004212-0-sm.jpg,31201,4724427.50,3.09,2.5-3.5元,,
2023Q3,dy,拉拉裤,'3546149815815666372,moony,Q薄萌羽,【小羊驼】尤妮佳moonyQ薄萌羽小羊驼纸尿裤安心裤新老包装交替发货,https://haohuo.jinritemai.com/views/product/detail?id=3546149815815666372,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/EzHctwqt_m_a481879696263fd3391e334a077d42b2_sx_286823_www800-800,21308,4713774.20,1.50,1-2元,,
2023Q3,dy,纸尿裤,'3509230517180591897,Anmous,宇航员,安慕斯纸尿裤透气婴儿尿不湿宇航员拉拉裤宝宝超薄柔软试用装,https://haohuo.jinritemai.com/views/product/detail?id=3509230517180591897,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/quKoxPj_m_5f58da38f0861b80e64ebafdb932853d_sx_438915_www800-800,185367,4656344.16,1.23,1-2元,,
2023Q3,jd,拉拉裤,100001650509,Huggies/好奇,小森林,好奇（Huggies）心钻装小森林成长裤XL32片(12-17kg)加大号婴儿尿不湿超薄拉拉裤,https://item.jd.com/100001650509.html,http://img11.360buyimg.com/n1/jfs/t1/100606/30/46067/109794/6518e423F869ad549/95427b765f508def.jpg,37367,4649644.59,2.70,2.5-3.5元,,
2023Q3,jd,拉拉裤,100009558678,BOBDOG/巴布豆,小波浪,巴布豆（BOBDOG）小波浪薄柔亲肤学步裤XXXL96片箱装(18KG以上）加大码婴儿尿不湿 ,https://item.jd.com/100009558678.html,http://img11.360buyimg.com/n1/jfs/t1/198588/25/34787/121507/650cf709F9ed1b6fd/c1885cd560f1dc4b.jpg,39245,4623620.00,0.46,1元以下,,
2023Q3,tmall,纸尿裤,618185943409,Huggies/好奇,小桃裤/铂金装,好奇铂金装婴儿日夜用纸尿裤M/L/XL弱酸尿不湿亲肤环腰小桃裤,https://detail.tmall.com/item.htm?id=618185943409,//img.alicdn.com/imgextra/i3/685092642/O1CN011HoS7D1VO5HxBZnZN_!!685092642.jpg,19441,4606839.78,1.34,1-2元,,
2023Q3,dy,纸尿裤,'3520561953103844916,帮宝适,清新帮,【国民之选】帮宝适清新帮NB-XXXL码拉拉裤纸尿裤超薄透气亲肤TZ,https://haohuo.jinritemai.com/views/product/detail?id=3520561953103844916,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/NkzWzZD_m_0864013a8c6a39a9e37acb56f3845ce4_sx_313549_www1080-1080,77849,4591261.48,1.44,1-2元,,
2023Q3,tmall,纸尿裤,598652467652,帮宝适,清新帮,帮宝适清新帮新生婴儿初生纸尿裤s64宝宝柔软超薄尿不湿非拉拉裤,https://detail.tmall.com/item.htm?id=598652467652,//img.alicdn.com/imgextra/i4/725677994/O1CN01Uurw1P28vJ1vXQKYF_!!0-item_pic.jpg,44085,4533537.40,1.44,1-2元,,
2023Q3,tmall,拉拉裤,695097335216,宝婴美,潮玩熊,宝婴美婴儿拉拉裤超薄透气弱酸干爽纸尿裤XL码男女宝宝新生尿不湿,https://detail.tmall.com/item.htm?id=695097335216,//img.alicdn.com/imgextra/i3/2206605182332/O1CN01ryA3N11T66QuXNXcR_!!2206605182332.jpg,52148,4507194.12,nan,1元以下,,
2023Q3,jd,纸尿裤,100018527590,帮宝适,黑金帮,帮宝适黑金帮纸尿裤M50片（6-11kg）尿不湿尿裤蚕丝超薄透气,https://item.jd.com/100018527590.html,http://img11.360buyimg.com/n1/jfs/t1/190175/28/39784/251123/6516d9deFb6173674/afe4824674129941.jpg,28378,4505482.38,3.09,2.5-3.5元,,
2023Q3,jd,纸尿裤,351201,Huggies/好奇,金装,好奇（Huggies）金装纸尿裤L132片(9-14kg)大号婴儿尿不湿超薄柔软超大吸力透气,https://item.jd.com/351201.html,http://img11.360buyimg.com/n1/jfs/t1/167274/3/42549/90655/65159ef0F5a5dbb2b/edb5c6cc1c30c64a.jpg,31874,4434451.40,1.20,1-2元,,
2023Q3,tmall,纸尿裤,547058575966,Huggies/好奇,小桃裤/铂金装,【新妈活动】好奇铂金装婴儿日夜用纸尿裤S96弱酸尿不湿亲肤环腰,https://detail.tmall.com/item.htm?id=547058575966,//img.alicdn.com/imgextra/i1/685092642/O1CN01WrWxo51VO5HqJtpIj_!!685092642.jpg,25548,4426929.53,1.34,1-2元,,
2023Q3,tmall,拉拉裤,729723287171,BBC,皇室Pro裸感,babycare皇室pro裸感拉拉裤夏季超薄透气尿不湿婴儿宝宝尿片,https://detail.tmall.com/item.htm?id=729723287171,//img.alicdn.com/imgextra/i4/2275046294/O1CN01Dw2ASA1wMhifMeevk_!!0-item_pic.jpg,36312,4391095.88,未定义,未定义,,
2023Q3,tmall,纸尿裤,634855074779,帮宝适,清新帮,【马上加购】帮宝适清新帮纸尿裤M132/L112/XL92宝宝尿裤拍1得2包,https://detail.tmall.com/item.htm?id=634855074779,//img.alicdn.com/imgextra/i4/749385259/O1CN01qEJ06s1oifn8toUFy_!!0-item_pic.jpg,24094,4381704.92,1.44,1-2元,,
2023Q3,tmall,拉拉裤,627152945292,Huggies/好奇,小桃裤/铂金装,官方好奇铂金装拉拉裤L42/XL32/XXL26超薄透气裤型纸尿裤小桃裤,https://detail.tmall.com/item.htm?id=627152945292,//img.alicdn.com/imgextra/i4/6000000000738/O1CN01AvpGlf1HK3BCE59pR_!!6000000000738-0-sm.jpg,31023,4370507.90,1.34,1-2元,,
2023Q3,tmall,拉拉裤,651541240005,BBC,Air Pro,babycare拉拉裤夏季Airpro日用超薄透气尿不湿bbc婴儿宝宝尿片1包,https://detail.tmall.com/item.htm?id=651541240005,//img.alicdn.com/imgextra/i1/2275046294/O1CN01OTgsJa1wMhiisXrXM_!!2275046294.jpg,39683,4300605.83,2.08,2-2.5元,,
2023Q3,jd,拉拉裤,100012944427,Huggies/好奇,皇家御裤,好奇（Huggies）皇家御裤成长裤XXXL50片(17kg以上)加加加大号婴儿尿不湿拉拉裤,https://item.jd.com/100012944427.html,http://img11.360buyimg.com/n1/jfs/t1/128748/33/37678/286745/651ae349F9ee25652/68a6e876ac3bc8dd.jpg,27111,4211346.84,1.80,1-2元,,
2023Q3,dy,拉拉裤,'3586415463099451118,佳婴,氧气森林,【佳婴推荐】氧气森林柔软干爽亲肤婴幼儿男女宝通用透气尿不湿,https://haohuo.jinritemai.com/views/product/detail?id=3586415463099451118,https://p3-aio.ecombdimg.com/obj/ecom-shop-material/ZgZAdFKx_m_41f7d25e705abff7fc1839e0dac152ab_sx_284377_www800-800,67524,4174798.80,1元以下,1元以下,,
2023Q3,tmall,拉拉裤,668807382701,帮宝适,袋鼠裤,帮宝适一级帮袋鼠裤™纸尿裤NB/S/M/L/XL拉拉裤L/XL/XXL/XXXL防漏,https://detail.tmall.com/item.htm?id=668807382701,//img.alicdn.com/imgextra/i4/725677994/O1CN01LRyLl228vJ1txhsXw_!!0-item_pic.jpg,29574,4132713.30,2.60,2.5-3.5元,,
2023Q3,jd,拉拉裤,29676430462,Huggies/好奇,金装,好奇金装拉拉裤 婴儿尿不湿瞬吸干爽超薄透气成长裤宝宝学走裤 XXL42【15kg以上】,https://item.jd.com/29676430462.html,http://img11.360buyimg.com/n1/jfs/t1/193976/22/38946/102231/651550b1F7301f93f/57e869c18260b661.jpg,65579,4120944.97,1.20,1-2元,,
2023Q3,tmall,纸尿裤,602972185763,BBC,皇室,babycare皇室狮子王国纸尿裤新生儿宝宝超薄透气尿不湿尿片nb码,https://detail.tmall.com/item.htm?id=602972185763,//img.alicdn.com/imgextra/i1/2275046294/O1CN01clAmnF1wMhihue7CP_!!2275046294.png,41294,4098440.37,2.45,2-2.5元,,
2023Q3,tmall,纸尿裤,634467459726,帮宝适,清新帮,【加量装】帮宝适清新帮纸尿裤M/L/XL超薄透气尿片尿不湿非拉拉裤,https://detail.tmall.com/item.htm?id=634467459726,//img.alicdn.com/imgextra/i3/725677994/O1CN01iQTgKG28vJ20TWHTy_!!0-item_pic.jpg,22757,4097837.00,1.44,1-2元,,
2023Q3,jd,拉拉裤,100018527580,帮宝适,黑金帮,帮宝适黑金帮拉拉裤XXXL22片(17kg以上)尿不湿尿裤蚕丝 超薄透气,https://item.jd.com/100018527580.html,http://img11.360buyimg.com/n1/jfs/t1/108631/24/36568/261265/6516d9d8Fc1fcbe15/9332991d03252b3a.jpg,33143,4087450.55,3.09,2.5-3.5元,,
2023Q3,jd,拉拉裤,10027568307904,Huggies/好奇,金装,好奇金装拉拉裤 婴儿尿不湿瞬吸干爽超薄透气成长裤宝宝学走裤 XXXL26片 17kg+,https://item.jd.com/10027568307904.html,http://img11.360buyimg.com/n1/jfs/t1/180463/35/37540/104250/6502e1b7Ff28ef2a4/fcf079fcbf07d513.jpg,79373,3985676.02,1.20,1-2元,,
2023Q3,tmall,拉拉裤,718146159349,BBC,Air Pro,加量不加价babycare婴儿拉拉裤短裤式Airpro尿不湿量贩箱装2包,https://detail.tmall.com/item.htm?id=718146159349,//img.alicdn.com/imgextra/i4/6000000005541/O1CN01hy0q4o1qnpTyKaax6_!!6000000005541-0-sm.jpg,16523,3962237.00,2.08,2-2.5元,,
2023Q3,jd,拉拉裤,6170436,BOBDOG/巴布豆,小波浪,巴布豆（BOBDOG）小波浪薄柔亲肤学步裤XL120片箱装(12-17KG)加大码婴儿尿不湿 ,https://item.jd.com/6170436.html,http://img11.360buyimg.com/n1/jfs/t1/105700/33/38807/119314/650cf6bdF91b841e5/0ea022f960bf2591.jpg,33501,3953118.00,0.46,1元以下,,
