平台,品牌,贸易形式,人群,药保属性,剂型,分类,月,sales_value,sales_volume
京东,Others,国内,通用,健康食品,液体,单纯钙制剂,2023-12-01,114908.28,1373
京东,Others,国内,通用,健康食品,液体,钙+其它,2023-12-01,37350.0,75
京东,Others,国内,通用,健康食品,液体,钙+矿物质,2023-12-01,578861.6699999999,7490
京东,Others,国内,通用,健康食品,液体,钙+维生素,2023-12-01,200807.69999999998,1629
京东,Others,国内,通用,健康食品,液体,钙+维生素+矿物质,2023-12-01,159277.56,818
京东,Others,国内,通用,健康食品,片剂,单纯钙制剂,2023-12-01,2354739.61,65878
京东,Others,国内,通用,健康食品,片剂,钙+其它,2023-12-01,1275065.8900000001,12171
京东,Others,国内,通用,健康食品,片剂,钙+矿物质,2023-12-01,264228.73,8343
京东,Others,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,1663511.8599999999,53590
京东,Others,国内,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,1395242.9700000002,21551
京东,Others,国内,通用,健康食品,粉剂,单纯钙制剂,2023-12-01,192019.13,3159
京东,Others,国内,通用,健康食品,粉剂,钙+其它,2023-12-01,792111.75,1694
京东,Others,国内,通用,健康食品,粉剂,钙+矿物质,2023-12-01,154728.22,2198
京东,Others,国内,通用,健康食品,粉剂,钙+维生素,2023-12-01,76936.51,1763
京东,Others,国内,通用,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,172952.0,574
京东,Others,国内,通用,健康食品,胶囊,单纯钙制剂,2023-12-01,679142.4600000001,8959
京东,Others,国内,通用,健康食品,胶囊,钙+其它,2023-12-01,91156.41,637
京东,Others,国内,通用,健康食品,胶囊,钙+矿物质,2023-12-01,54324.0,696
京东,Others,国内,通用,健康食品,胶囊,钙+维生素,2023-12-01,1303644.7,17834
京东,Others,国内,通用,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,81639.38,269
京东,Others,海外,儿童,保健品,片剂,钙+维生素,2023-12-01,48225.17,646
京东,Others,海外,儿童,健康食品,液体,钙+其它,2023-12-01,2640.0,1
京东,Others,海外,儿童,健康食品,液体,钙+矿物质,2023-12-01,75280.28,606
京东,Others,海外,儿童,健康食品,液体,钙+维生素,2023-12-01,34532.740000000005,238
京东,Others,海外,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,694753.24,3801
京东,Others,海外,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,105563.18,617
京东,Others,海外,儿童,健康食品,片剂,钙+其它,2023-12-01,416377.43,1694
京东,Others,海外,儿童,健康食品,片剂,钙+矿物质,2023-12-01,192277.94,1144
京东,Others,海外,儿童,健康食品,片剂,钙+维生素,2023-12-01,1412818.35,9192
京东,Others,海外,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,1389844.81,11750
京东,Others,海外,儿童,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,162387.51,687
京东,Others,海外,儿童,健康食品,胶囊,单纯钙制剂,2023-12-01,48531.41,257
京东,Others,海外,儿童,健康食品,胶囊,钙+其它,2023-12-01,122715.6,157
京东,Others,海外,儿童,健康食品,胶囊,钙+维生素,2023-12-01,40504.06,553
京东,Others,海外,儿童,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,2846996.77,3821
京东,Others,海外,婴幼儿,OTC,液体,钙+维生素+矿物质,2023-12-01,5828.0,31
京东,Others,海外,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,76528.8,445
京东,Others,海外,婴幼儿,健康食品,液体,钙+其它,2023-12-01,10928.0,25
京东,Others,海外,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,241033.97,2889
京东,Others,海外,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,1175819.15,6152
京东,Others,海外,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,1288984.07,7424
京东,Others,海外,婴幼儿,健康食品,片剂,单纯钙制剂,2023-12-01,69564.7,389
京东,Others,海外,婴幼儿,健康食品,片剂,钙+其它,2023-12-01,11782.0,86
京东,Others,海外,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,115323.6,478
京东,Others,海外,婴幼儿,健康食品,片剂,钙+维生素,2023-12-01,49304.66,321
京东,Others,海外,婴幼儿,健康食品,片剂,钙+维生素+矿物质,2023-12-01,151040.02000000002,968
京东,Others,海外,婴幼儿,健康食品,粉剂,单纯钙制剂,2023-12-01,49364.04,434
京东,Others,海外,婴幼儿,健康食品,粉剂,钙+维生素,2023-12-01,52570.6,564
京东,Others,海外,婴幼儿,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,37953.28,357
京东,Others,海外,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,8400.0,105
京东,Others,海外,婴幼儿,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,9696.0,72
京东,Others,海外,孕妇,健康食品,片剂,单纯钙制剂,2023-12-01,36115.45,193
京东,Others,海外,孕妇,健康食品,片剂,钙+维生素,2023-12-01,274404.3,895
京东,Others,海外,孕妇,健康食品,片剂,钙+维生素+矿物质,2023-12-01,112166.96,314
京东,Others,海外,孕妇,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,128878.2,1253
京东,Others,海外,孕妇,健康食品,胶囊,钙+维生素,2023-12-01,15545.0,104
京东,Others,海外,孕妇,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,1032.0,2
京东,Others,海外,老年人,保健品,液体,钙+其它,2023-12-01,318.0,2
京东,Others,海外,老年人,保健品,片剂,单纯钙制剂,2023-12-01,2140.17,11
京东,Others,海外,老年人,保健品,片剂,钙+其它,2023-12-01,100869.38,427
京东,Others,海外,老年人,保健品,片剂,钙+矿物质,2023-12-01,592.0,4
京东,Others,海外,老年人,保健品,片剂,钙+维生素,2023-12-01,11028.9,92
京东,Others,海外,老年人,保健品,粉剂,单纯钙制剂,2023-12-01,268.0,1
京东,Others,海外,老年人,保健品,胶囊,钙+其它,2023-12-01,3030.0,16
京东,Others,海外,老年人,保健品,胶囊,钙+维生素,2023-12-01,4352.04,3
京东,Others,海外,老年人,保健品,胶囊,钙+维生素+矿物质,2023-12-01,8807.26,57
京东,Others,海外,老年人,健康食品,液体,单纯钙制剂,2023-12-01,4164.9,15
京东,Others,海外,老年人,健康食品,液体,钙+维生素+矿物质,2023-12-01,12187.04,60
京东,Others,海外,老年人,健康食品,片剂,单纯钙制剂,2023-12-01,429087.83,2075
京东,Others,海外,老年人,健康食品,片剂,钙+其它,2023-12-01,826422.96,4979
京东,Others,海外,老年人,健康食品,片剂,钙+矿物质,2023-12-01,48042.87,554
京东,Others,海外,老年人,健康食品,片剂,钙+维生素,2023-12-01,455088.55999999994,2777
京东,Others,海外,老年人,健康食品,片剂,钙+维生素+矿物质,2023-12-01,886055.6599999999,4721
京东,Others,海外,老年人,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,64904.4,638
京东,Others,海外,老年人,健康食品,胶囊,单纯钙制剂,2023-12-01,11034.08,42
京东,Others,海外,老年人,健康食品,胶囊,钙+其它,2023-12-01,69993.3,267
京东,Others,海外,老年人,健康食品,胶囊,钙+矿物质,2023-12-01,4013.88,33
京东,Others,海外,老年人,健康食品,胶囊,钙+维生素,2023-12-01,79463.26000000001,377
京东,Others,海外,老年人,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,80271.53,271
京东,Others,海外,通用,OTC,片剂,钙+维生素,2023-12-01,6510.0,14
京东,Others,海外,通用,保健品,液体,钙+维生素+矿物质,2023-12-01,48323.42,283
京东,Others,海外,通用,保健品,片剂,单纯钙制剂,2023-12-01,777.0,3
京东,Others,海外,通用,保健品,片剂,钙+其它,2023-12-01,1584.0,6
京东,Others,海外,通用,保健品,片剂,钙+维生素,2023-12-01,3690.0,13
京东,Others,海外,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,444.0,3
京东,Others,海外,通用,保健品,胶囊,钙+维生素,2023-12-01,11287.08,167
京东,Others,海外,通用,健康食品,液体,钙+矿物质,2023-12-01,6130.0,21
京东,Others,海外,通用,健康食品,液体,钙+维生素,2023-12-01,103614.58,1370
京东,Others,海外,通用,健康食品,液体,钙+维生素+矿物质,2023-12-01,69000.46,538
京东,Others,海外,通用,健康食品,片剂,单纯钙制剂,2023-12-01,355750.71,3723
京东,Others,海外,通用,健康食品,片剂,钙+其它,2023-12-01,430780.54000000004,3712
京东,Others,海外,通用,健康食品,片剂,钙+矿物质,2023-12-01,168016.86,1084
京东,Others,海外,通用,健康食品,片剂,钙+维生素,2023-12-01,1936285.56,12887
京东,Others,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,5792336.600000001,29635
京东,Others,海外,通用,健康食品,粉剂,单纯钙制剂,2023-12-01,30940.0,130
京东,Others,海外,通用,健康食品,粉剂,钙+维生素+矿物质,2023-12-01,158.0,2
京东,Others,海外,通用,健康食品,胶囊,单纯钙制剂,2023-12-01,30460.72,358
京东,Others,海外,通用,健康食品,胶囊,钙+其它,2023-12-01,46276.96,196
京东,Others,海外,通用,健康食品,胶囊,钙+矿物质,2023-12-01,28524.04,180
京东,Others,海外,通用,健康食品,胶囊,钙+维生素,2023-12-01,2335987.62,12794
京东,Others,海外,通用,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,902014.6000000001,3420
京东,Swisse,国内,儿童,健康食品,片剂,钙+其它,2023-12-01,5670.0,18
京东,Swisse,国内,儿童,健康食品,片剂,钙+矿物质,2023-12-01,22630.0,320
京东,Swisse,国内,儿童,健康食品,片剂,钙+维生素,2023-12-01,3989.0,31
京东,Swisse,国内,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,16860.05,245
京东,Swisse,国内,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,66102.36,1005
京东,Swisse,国内,孕妇,保健品,片剂,钙+维生素,2023-12-01,73601.12,656
京东,Swisse,国内,老年人,保健品,片剂,钙+维生素,2023-12-01,1472.0,4
京东,Swisse,国内,老年人,健康食品,片剂,单纯钙制剂,2023-12-01,86501.62,796
京东,Swisse,国内,老年人,健康食品,片剂,钙+其它,2023-12-01,7141.0,37
京东,Swisse,国内,老年人,健康食品,片剂,钙+维生素,2023-12-01,6245.7,42
京东,Swisse,国内,通用,保健品,片剂,钙+维生素,2023-12-01,697191.96,4419
京东,Swisse,国内,通用,保健品,片剂,钙+维生素+矿物质,2023-12-01,1075913.05,7161
京东,Swisse,国内,通用,健康食品,片剂,钙+其它,2023-12-01,17163.04,213
京东,Swisse,国内,通用,健康食品,片剂,钙+矿物质,2023-12-01,2291.0,29
京东,Swisse,国内,通用,健康食品,片剂,钙+维生素,2023-12-01,412892.75,3859
京东,Swisse,国内,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,135781.0,562
京东,Swisse,国内,通用,健康食品,粉剂,钙+维生素,2023-12-01,30690.7,266
京东,Swisse,海外,儿童,健康食品,液体,钙+维生素,2023-12-01,426.0,3
京东,Swisse,海外,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,14170.0,130
京东,Swisse,海外,儿童,健康食品,片剂,钙+其它,2023-12-01,36180.0,135
京东,Swisse,海外,儿童,健康食品,片剂,钙+维生素,2023-12-01,619461.13,6278
京东,Swisse,海外,儿童,健康食品,片剂,钙+维生素+矿物质,2023-12-01,2438252.86,20961
京东,Swisse,海外,儿童,健康食品,胶囊,钙+其它,2023-12-01,5153.0,26
京东,Swisse,海外,儿童,健康食品,胶囊,钙+维生素,2023-12-01,10827.6,77
京东,Swisse,海外,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,127831.1,1669
京东,Swisse,海外,孕妇,健康食品,片剂,钙+维生素,2023-12-01,16875.0,114
京东,Swisse,海外,孕妇,健康食品,粉剂,钙+维生素,2023-12-01,26832.0,208
京东,Swisse,海外,孕妇,健康食品,胶囊,钙+维生素+矿物质,2023-12-01,18536.66,170
京东,Swisse,海外,老年人,保健品,片剂,钙+其它,2023-12-01,149.0,1
京东,Swisse,海外,老年人,保健品,片剂,钙+维生素,2023-12-01,12768.0,76
京东,Swisse,海外,老年人,健康食品,片剂,钙+其它,2023-12-01,10383.72,55
京东,Swisse,海外,老年人,健康食品,片剂,钙+维生素,2023-12-01,104524.75,697
京东,Swisse,海外,老年人,健康食品,片剂,钙+维生素+矿物质,2023-12-01,438643.53,1919
京东,Swisse,海外,老年人,健康食品,粉剂,钙+维生素,2023-12-01,30788.64,202
京东,Swisse,海外,通用,保健品,片剂,钙+维生素,2023-12-01,17304.48,144
京东,Swisse,海外,通用,健康食品,片剂,钙+其它,2023-12-01,439243.13,2661
京东,Swisse,海外,通用,健康食品,片剂,钙+维生素,2023-12-01,9780396.84,74808
京东,Swisse,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,6403119.78,32205
京东,Swisse,海外,通用,健康食品,粉剂,钙+维生素,2023-12-01,119.0,1
京东,Swisse,海外,通用,健康食品,胶囊,钙+维生素,2023-12-01,516.0,4
京东,bio island,国内,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,132012.5,925
京东,bio island,国内,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,2454.21,19
京东,bio island,国内,通用,健康食品,胶囊,钙+维生素,2023-12-01,576.0,4
京东,bio island,海外,儿童,健康食品,液体,单纯钙制剂,2023-12-01,14750.0,59
京东,bio island,海外,儿童,健康食品,液体,钙+矿物质,2023-12-01,798.0,2
京东,bio island,海外,儿童,健康食品,片剂,钙+其它,2023-12-01,3703.37,23
京东,bio island,海外,儿童,健康食品,胶囊,单纯钙制剂,2023-12-01,30076.0,98
京东,bio island,海外,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,29107.0,307
京东,bio island,海外,婴幼儿,健康食品,液体,钙+其它,2023-12-01,690530.0,3787
京东,bio island,海外,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,31451.5,210
京东,bio island,海外,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,161956.26,771
京东,bio island,海外,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,229.0,1
京东,bio island,海外,婴幼儿,健康食品,片剂,钙+其它,2023-12-01,108.0,1
京东,bio island,海外,婴幼儿,健康食品,片剂,钙+矿物质,2023-12-01,26528.0,102
京东,bio island,海外,婴幼儿,健康食品,胶囊,单纯钙制剂,2023-12-01,524.0,4
京东,bio island,海外,婴幼儿,健康食品,胶囊,钙+其它,2023-12-01,573.0,2
京东,bio island,海外,婴幼儿,健康食品,胶囊,钙+矿物质,2023-12-01,12544.0,104
京东,bio island,海外,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,4849826.01,39280
京东,bio island,海外,孕妇,健康食品,液体,单纯钙制剂,2023-12-01,3354.0,26
京东,bio island,海外,孕妇,健康食品,片剂,钙+其它,2023-12-01,7030.0,20
京东,bio island,海外,孕妇,健康食品,片剂,钙+矿物质,2023-12-01,152.0,1
京东,bio island,海外,通用,健康食品,液体,单纯钙制剂,2023-12-01,7550.0,40
京东,bio island,海外,通用,健康食品,液体,钙+矿物质,2023-12-01,3141.54,31
京东,bio island,海外,通用,健康食品,液体,钙+维生素,2023-12-01,1314.0,6
京东,bio island,海外,通用,健康食品,片剂,单纯钙制剂,2023-12-01,6883.98,54
京东,bio island,海外,通用,健康食品,片剂,钙+矿物质,2023-12-01,25208.8,212
京东,bio island,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,12385.0,95
京东,bio island,海外,通用,健康食品,胶囊,单纯钙制剂,2023-12-01,12175.47,126
京东,bio island,海外,通用,健康食品,胶囊,钙+维生素,2023-12-01,1498811.32,12397
京东,childlife,国内,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,6794.15,52
京东,childlife,海外,儿童,健康食品,液体,钙+矿物质,2023-12-01,169.0,1
京东,childlife,海外,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,30477.0,133
京东,childlife,海外,婴幼儿,健康食品,液体,钙+矿物质,2023-12-01,88776.41,1139
京东,childlife,海外,婴幼儿,健康食品,液体,钙+维生素+矿物质,2023-12-01,3209506.75,24790
京东,childlife,海外,婴幼儿,健康食品,胶囊,钙+矿物质,2023-12-01,103.0,1
京东,childlife,海外,通用,健康食品,液体,钙+矿物质,2023-12-01,27450.0,183
京东,childlife,海外,通用,健康食品,液体,钙+维生素+矿物质,2023-12-01,55944.0,222
京东,childlife,海外,通用,健康食品,片剂,钙+维生素+矿物质,2023-12-01,210.0,2
京东,witsBB/健敏思,国内,儿童,健康食品,液体,单纯钙制剂,2023-12-01,11088.0,28
京东,witsBB/健敏思,国内,儿童,健康食品,液体,钙+维生素,2023-12-01,11036.0,89
京东,witsBB/健敏思,国内,婴幼儿,健康食品,液体,单纯钙制剂,2023-12-01,52173.0,527
京东,witsBB/健敏思,国内,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,19078.2,145
京东,witsBB/健敏思,国内,婴幼儿,健康食品,片剂,钙+维生素+矿物质,2023-12-01,800.0,1
京东,witsBB/健敏思,国内,婴幼儿,健康食品,粉剂,钙+矿物质,2023-12-01,390238.97,2064
京东,witsBB/健敏思,国内,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,40622.8,158
京东,witsBB/健敏思,国内,通用,保健品,胶囊,钙+维生素,2023-12-01,2165224.38,15950
京东,witsBB/健敏思,海外,儿童,健康食品,液体,钙+维生素+矿物质,2023-12-01,82912.56,370
京东,witsBB/健敏思,海外,儿童,健康食品,片剂,钙+矿物质,2023-12-01,7112.0,28
京东,witsBB/健敏思,海外,婴幼儿,健康食品,液体,钙+维生素,2023-12-01,13878.0,27
京东,witsBB/健敏思,海外,婴幼儿,健康食品,胶囊,钙+维生素,2023-12-01,1184566.9100000001,8119
京东,三精,国内,儿童,健康食品,液体,单纯钙制剂,2023-12-01,86558.91,765
京东,三精,国内,儿童,健康食品,液体,钙+矿物质,2023-12-01,23007.57,128
京东,三精,国内,儿童,健康食品,粉剂,钙+矿物质,2023-12-01,268.0,2
京东,三精,国内,婴幼儿,OTC,液体,单纯钙制剂,2023-12-01,956.0,4
京东,三精,国内,婴幼儿,OTC,液体,钙+矿物质,2023-12-01,208.0,1
京东,三精,国内,老年人,健康食品,液体,单纯钙制剂,2023-12-01,1228.0,44
京东,三精,国内,通用,OTC,液体,单纯钙制剂,2023-12-01,3312666.0199999996,37098
京东,三精,国内,通用,OTC,液体,钙+矿物质,2023-12-01,969.16,10
京东,三精,国内,通用,OTC,液体,钙+维生素+矿物质,2023-12-01,310.0,2
京东,三精,国内,通用,保健品,液体,单纯钙制剂,2023-12-01,766851.0,3885
京东,三精,国内,通用,健康食品,液体,单纯钙制剂,2023-12-01,72069.19,852
京东,三精,国内,通用,健康食品,液体,钙+矿物质,2023-12-01,39348.1,563
京东,仁和,国内,儿童,保健品,片剂,钙+矿物质,2023-12-01,24341.69,563
京东,仁和,国内,儿童,健康食品,液体,单纯钙制剂,2023-12-01,1906.79,77
京东,仁和,国内,儿童,健康食品,液体,钙+矿物质,2023-12-01,18430.2,308
京东,仁和,国内,儿童,健康食品,片剂,单纯钙制剂,2023-12-01,1569.0,30
